,Name,Ordinal_type,Postcode,Latitude,Longitude
1468,Huddersfld Wakefield Express,1,HD5 8DE,53.64574202054391, -1.7596391541917455
1469,Marsh Express,1,HD3 4AH,53.65182751407564, -1.810541116567606
1470,Huddersfield Superstore,2,HD1 1RW,53.650307586662514, -1.782335952084395
1471,King Edward St Express,1,HU1 3SS,53.74444427146811, -0.3395673152929257
1472,Cottingham Express,1,HU16 5DG,53.77712840410428, -0.4233662386168269
1473,Willerby Kirk Ella Esso Express,1,HU10 6BN,53.75362564693723, -0.4334066715091467
1474,Hull Newland Ave Express,1,HU5 2EJ,53.767948671736754, -0.35876913770139574
1475,Hull Beverley Rd Express,1,HU5 2ST,53.75912898292597, -0.34978280740828316
1476,Anlaby Rd Express,1,HU3 6TA,53.744001506777096, -0.38257285952568054
1477,Hull St Stephens Extra,3,HU2 8LN,53.74551837653961, -0.3495304972912239
1478,Hull Bricknell Ave Express,1,HU5 4QF,53.768115781004454, -0.3887580335140228
1479,Hull Superstore,2,HU6 7XP,53.78836310846608, -0.3638062368747619
1480,Holderness Rd Express,1,HU9 3LP,53.767046364948285, -0.2852642034897146
1481,Hull Spring Bank Express,1,HU3 1LR,53.75091703074401, -0.35862970296533847
1482,Monks Way Express,1,HU7 3NS,53.80423405884407, -0.3348801466300477
1483,Stukeley Meadows Express,1,PE29 6UH,52.33758308306691, -0.19513422845067296
1484,Huntingdon Extra,3,PE28 2LA,52.35271144642887, -0.18011067724614804
1485,Ramsey Superstore,2,PE26 2SB,52.45599982730535, -0.112666204731795
1486,Gee Cross Stockport Rd Express,1,SK14 5RF,53.438912403937906, -2.0687663555145264
1487,Hattersley Extra,3,SK14 6QA,53.453261024322316, -2.0236296768422912
1488,Ilford Esso Express,1,IG1 1XR,51.56005330877576, 0.0934890619600992
1489,Ilford Ley St Express,1,IG2 7RX,51.56342149891535, 0.08216259755317878
1490,Ilford Cranbrook Rd Express,1,IG1 4NH,51.560872113827, 0.06967186587742535
1491,Ilford (Barkingside) Superstore,2,IG6 1HZ,51.58605318253426, 0.08192002773284912
1492,Ilkeston Express,1,DE7 5NX,52.96434688501458, -1.3011449575424194
1493,Ilkeston Chalons Way Extra,3,DE7 8DG,52.97738863762077, -1.3074267609079016
1494,West Hallam Express,1,DE7 6GR,52.967111307462964, -1.3589829999998528
1495,Ilkley Superstore,2,LS29 8UA,53.92425636172136, -1.816536784172058
1496,Ilkley Esso Express,1,LS29 8BS,53.928795397169246, -1.7956799268722534
1497,Inverness Extra,3,IV2 7GD,57.483422602224394, -4.175464510917664
1498,Inverness Superstore,2,IV3 5DD,57.476700122937466, -4.230112548155769
1499,Inverness Ness Side Superstore,2,IV2 4XT,57.45259848147673, -4.250013203704834
1500,Inverness Inshes Extra,3,IV2 3TW,57.47042386585836, -4.18954074382782
1501,Duke St Express,1,IP3 0BF,52.05007483516786, 1.1663281484794652
1502,Ipswich Norwich Express,1,IP1 4BP,52.06745894271301, 1.1370383869088263
1503,Ipswich Nacton Rd Express,1,IP3 9NA,52.03999459173421, 1.185722718120239
1504,Ipswich Foxhall Express,1,IP3 8LH,52.05197701616307, 1.188795268535614
1505,St. Matthews St Express,1,IP1 3EW,52.05974392953064, 1.1473672091960907
1506,Martlesham Extra,3,IP5 3RU,52.06669281409579, 1.2779009342193604
1507,Ipswich Extra,3,IP8 3TS,52.03974542732584, 1.0981768369674683
1508,Kesgrave Superstore,2,IP5 2FU,52.06258891444459, 1.2371541559696198
1509,Isleworth Express,1,TW7 5AY,51.47719681411275, -0.32736142331941664
1510,Osterley Extra,3,TW7 5NZ,51.485697602966916, -0.33024896457132247
1511,Twickenham Extra,3,TW7 7JY,51.45887637631355, -0.3374518788516525
1512,Spring Grove Express,1,TW7 4HL,51.47491712814407, -0.34384272535135096
1513,Kettering London Rd Express,1,NN15 7QD,52.39463785407317, -0.7242088943488056
1514,Rothwell Express,1,NN14 6EP,52.423150201502324, -0.7998343511371786
1515,Kettering Windmill Ave Esso Express,1,NN16 0RD,52.40050664404966, -0.7123088836669922
1516,Kettering Extra,3,NN15 6XB,52.37656853152521, -0.7214605808258057
1517,Spennells Express,1,DY10 4DZ,52.37113200970318, -2.231927812099457
1518,Kidderminster Comberton Hill Express,1,DY10 1QG,52.3855029509791, -2.2420290112495422
1519,Cookley Express,1,DY10 3SA,52.420890494058106, -2.2329309582710266
1520,Kidderminster S R Exp,1,DY10 2PR,52.39628, -2.24384
1521,Foley Park Express,1,DY11 7BQ,52.37567616731194, -2.26006032890401
1522,Bewdley Hill Esso Express,1,DY11 6BS,52.38436846810805, -2.266132271163997
1523,Kidderminster Superstore,2,DY11 6SW,52.38460578797783, -2.2501228933923345
1524,Kilmarnock Superstore,2,KA3 1UT,55.630822487730754, -4.483634418379097
1525,Kilmarnock Extra,3,KA1 4BS,55.60206541737025, -4.49968694039103
1526,King'S Lynn Wootton Rd Express,1,PE30 3AR,52.76980860410789, 0.42967915534973145
1527,South Wootton Express,1,PE30 3TE,52.78487087485746, 0.4367760303344115
1528,Kings Lynn Extra,3,PE30 4NA,52.73789733079596, 0.41006208465569216
1529,King'S Lynn Gaywood Superstore,2,PE30 4PU,52.757774, 0.417623
1530,Goose Pub Kingswin Express,1,DY6 8QE,52.489446134963295, -2.1497426588955477
1531,Kingswinford Esso Express,1,DY6 9HP,52.50144676364055, -2.1700921654701233
1532,Lanark Gallowhill Rd Superstore,2,ML11 7AG,55.6749186406116, -3.7771161638369333
1533,Lesmahagow Superstore,2,ML11 0HY,55.649735079170384, -3.8939209503368954
1534,Chapel Street Southport Express,1,PR8 1BZ,53.647197498026785, -3.0033667237173023
1535,Tesco Rawtenstall Superstore,2,BB4 6DB,53.698467, -2.288758
1536,Penwortham Superstore,2,PR1 9XE,53.7505207, -2.7270894
1537,Bookham Express,1,KT23 4AD,51.2779107, -0.3727605
1538,Leatherhead Superstore,2,KT22 0EF,51.31214338211562, -0.33600836992263794
1539,Garforth Express,1,LS25 2BX,53.7835485, -1.3794968
1540,Armley Express,1,LS12 3AS,53.79805669761422, -1.588984839845906
1541,Rothwell Leeds Rd Esso Express,1,LS26 0HB,53.755375705237896, -1.4662724733352661
1542,St Pauls St Leeds Express,1,LS1 2JG,53.79784534411486, -1.5507439561588399
1543,Horsforth Express,1,LS18 5PA,53.846768997589884, -1.6330008908062155
1544,Blenheim Terrace Leeds Express,1,LS2 9HD,53.807337415206035, -1.551025809638304
1545,Leeds Clarence Dock Express,1,LS10 1PZ,53.78986973503141, -1.5313790814707318
1546,Swillington Express,1,LS26 8DS,53.76857711010389, -1.4180222153663635
1547,Leeds Harrogate Rd Esso Express,1,LS7 4LA,53.825515456070484, -1.5335234999656677
1548,Leeds Beeston Express,1,LS11 5HZ,53.777139313946876, -1.544465571641922
1549,Leeds Bramley Superstore,2,LS13 2ET,53.81148152541358, -1.6262662410736084
1550,Leeds Easterly Rd Express,1,LS8 3ES,53.82029227312236, -1.4974504709243774
1551,Halton Leeds Express,1,LS15 7JR,53.796393, -1.469679
1552,Leeds Superstore,2,LS8 4BU,53.82271632896267, -1.510869562625885
1553,Sherburn In Elmet Express,1,LS25 6BG,53.79727903722035, -1.25209545520361
1554,Leeds Seacroft Extra,3,LS14 6JD,53.821651507361935, -1.4606326829456662
1555,Leeds Portland Crescent Express,1,LS1 3AW,53.8029467, -1.546651
1556,Leeds King Ln Express,1,LS17 7AW,53.85622390510366, -1.5622955560684204
1557,Horsforth New Rd Express,1,LS18 4QD,53.83177948994913, -1.6403739061411216
1558,Leeds Briggate Express,1,LS1 6NP,53.799000311499, -1.5422893607479127
1559,Cookridge Express,1,LS16 7EE,53.85798037332184, -1.6224788932340628
1560,Sheepscar Esso Express,1,LS7 1QR,53.81025731201158, -1.526699960231781
1561,Leeds Garforth Superstore,2,LS25 2DX,53.7974108637068, -1.3831366269836343
1562,Boar Ln Express,1,LS1 6EL,53.79596574097903, -1.5453984195349904
1563,Leeds Bond Street Express,1,LS1 5BQ,53.797751, -1.5463324
1564,Bradford Rd Ardsley Esso Express,1,WF3 2JA,53.72167238574997, -1.542728841304779
1565,Leeds Bridgewater Place Express,1,LS11 5RU,53.79134714803046, -1.5476024150848389
1566,Leeds Burley Rd Express,1,LS3 1JP,53.80443432356774, -1.5685361502770956
1567,Leeds Calverley St Express,1,LS1 3DX,53.80369095997122, -1.5503126355820314
1568,Morley Elland Rd Express,1,LS27 7TB,53.76170782357977, -1.5875276410632266
1569,Leicester Extra,3,LE4 1DE,52.66503251630212, -1.1651784181594849
1570,Narborough Express,1,LE19 3WY,52.57592299885342, -1.2177537456955179
1571,Kirby Frith Express,1,LE3 6UJ,52.63471678449819, -1.1995106935501099
1572,Leicester Superstore,2,LE3 5NJ,52.63196588853377, -1.1461714504450948
1573,Syston Leicester Superstore,2,LE7 2JT,52.69668203848511, -1.0747518791332156
1574,Mowmacre Express,1,LE4 2JU,52.66780330984622, -1.1471067361353704
1575,Leicester Hinckley Rd Express,1,LE3 0TF,52.63265258402412, -1.1539612617525563
1576,Birstall Leicester Express,1,LE4 4ND,52.680218628894465, -1.1248956413902622
1577,Leicester Evington Superstore,2,LE5 4WE,52.6264312715728, -1.0862566260977324
1578,Leicester Hamilton Extra,3,LE5 1BJ,52.65276579741862, -1.0699314843532193
1579,Belgrave Gate Leicester Express,1,LE1 3HP,52.637441786450324, -1.1319847481081524
1580,Aylestone Lane Express,1,LE18 1BD,52.5917941951092, -1.1231964007009454
1581,Leicester Humberstone Express,1,LE4 9JP,52.66557717364518, -1.0893327877467796
1582,Leicester Granby St Express,1,LE1 6FB,52.63364806964759, -1.130078653807459
1583,Leicester Saffron Express,1,LE2 6UG,52.60404063857157, -1.1392870470682426
1584,Lillie House Express,1,LE2 0QD,52.63044355472554, -1.1243176460266113
1585,Barewell Moore Express,1,LE9 8AG,52.5734107, -1.3323883
1586,Leicester Melton Rd Express,1,LE4 6PN,52.65383572228637, -1.1189974273077041
1587,Leicester Aberdale Rd Express,1,LE2 6GB,52.598867451842885, -1.1199939327070751
1588,Leicester Lutterworth Express,1,LE2 8PH,52.602211960271894, -1.1565975742430679
1589,Leicester Bede Island Express,1,LE2 7HN,52.629078154309724, -1.143359836792377
1590,Wigston Superstore,2,LE18 4SE,52.58140202112986, -1.126467484153011
1591,Dominion Express,1,LE3 8FB,52.64575567350588, -1.1935479258490944
1592,Leicester Fosse Esso Express,1,LE3 5EX,52.639196585022795, -1.153219579587632
1593,Rowley Fields Esso Express,1,LE3 2FU,52.61356465593142, -1.164679150107304
1594,Welford House Leicester Express,1,LE1 6ZH,52.632048710162486, -1.1333687603473663
1595,Road Leigh On Sea Express,1,SS9 3JY,51.54750240728155, 0.6654343223143133
1596,Leigh-On-Sea Esso Express,1,SS9 2ST,51.548938665768596, 0.6294413003615773
1597,Broadway Express,1,SS9 1PA,51.541597158765455, 0.6551132741462373
1598,Eastwood Esso Express,1,SS9 5PS,51.570004, 0.647229
1599,Appenine Way Express,1,LU7 3XW,51.92324721138398, -0.6429309594318933
1600,Linslade Express,1,LU7 2PJ,51.91843814007805, -0.6861653923988342
1601,Leighton Buzzard Superstore,2,LU7 1ER,51.918322580518996, -0.6694552454609948
1602,Letchworth Express,1,SG6 4DZ,51.98304320005129, -0.241224467754364
1603,Letchworth Southfields Rd Express,1,SG6 4NG,51.99193264578748, -0.22500218437415676
1604,Leyland Express,1,PR25 5TU,53.695699771211956, -2.6725656276812515
1605,Canberra Rd Express,1,PR25 3ET,53.69447682586686, -2.687680721282959
1606,Leyland Earnshaw Bridge Express,1,PR25 1XD,53.698136, -2.713988
1607,Leyland Extra,3,PR25 2FN,53.69014105832439, -2.6968753337860107
1608,Shenstone Express,1,WS14 0JR,52.63778283229792, -1.835181187365682
1609,Lichfield Extra,3,WS13 6DZ,52.685189294730776, -1.8210455927510338
1610,Lichfield Netherstowe Express,1,WS13 6TS,52.69418857267739, -1.81948276785306
1611,Lichfield Three Spires Express,1,WS13 6NF,52.682872, -1.826273
1612,Broad Rd Limavady Express,1,BT49 0QH,55.050900206605405, -6.9258613459161555
1613,Limavady Roevalley Superstore,2,BT49 0ET,55.05239111773563, -6.948153779258701
1614,Lincoln Newark Rd Express,1,LN5 8QJ,53.20437463177973, -0.5511295795440674
1615,Lincoln St Marks Express,1,LN5 7AA,53.2255272, -0.5427517
1616,Lincoln Extra,3,LN2 4QQ,53.23898415378142, -0.5153962228683517
1617,Lincoln High St Express,1,LN2 1HW,53.23065996652144, -0.5400160079896144
1618,Lincoln Canwick Rd Superstore,2,LN5 8HS,53.2230324039146, -0.5320134911198693
1619,Bracebridge Heath Express,1,LN4 2NA,53.19540912754231, -0.5344314954239735
1620,North Hykeham Express,1,LN6 8HW,53.194128604284685, -0.5813572293391189
1621,Lincoln Brayford Express,1,LN1 1BN,53.229991302791056, -0.5475770860282503
1622,Lisburn Bow St Express,1,BT28 1BJ,54.51114, -6.04637
1623,Lisburn Bentrim Rd Superstore,2,BT28 2GB,54.51474186386963, -6.057726144790649
1624,Rustington Sterling Parade Express,1,BN16 3DR,50.8102873337794, -0.5077555775642395
1625,Littlehampton Superstore,2,BN17 5RA,50.81655090660596, -0.5584715423278794
1626,Littlehampton Finisterre Express,1,BN17 6RA,50.80715053716136, -0.5244442270554761
1627,Liverpool Skelhorne Express,1,L3 5GA,53.40693202743322, -2.978324290965366
1628,Liverpool Aigburth Road Superstore,2,L17 9PE,53.37826781649994, -2.9480472207615094
1629,Liverpool Old Swan Superstore,2,L13 2BY,53.4131693606594, -2.9165882692006306
1630,Mill Ln Express,1,L12 7JB,53.43205516263946, -2.9101431369781494
1631,Park Rd Extra,3,L8 4XF,53.385116935728924, -2.964157462120056
1632,Liverpool Leathers Ln Express,1,L26 0AD,53.36036931369149, -2.8292846686478015
1633,Stonycroft Queens Dr Esso Express,1,L13 0AR,53.423332530297856, -2.9158388154337445
1634,Liverpool Crosby Rd Express,1,L22 4QQ,53.480427894638595, -3.022999445897796
1635,Allerton Rd Liverpool Express,1,L18 1LG,53.388894599056854, -2.9133597761392593
1636,Mossley Hill Express,1,L18 5ED,53.37990380181418, -2.91374534368515
1637,Liverpool Dale St Express,1,L2 2HJ,53.40843789831214, -2.9879651503758042
1638,Aintree Molyneux Way Express,1,L10 2JA,53.485596750172164, -2.9489059847301857
1639,Liverpool Brownlow Hill Express,1,L3 5UB,53.40584979693989, -2.967376271163971
1640,Liverpool Prescot St Express,1,L7 8UH,53.410907633931245, -2.963607609272003
1641,Liverpool Rd Express,1,L3 8JA,53.40956149859058, -2.973820573948043
1642,Liverpool Bold St Express,1,L1 4HF,53.40241721381953, -2.976517658895541
1643,Holmefield Rd Abl Express,1,L19 3PF,53.3684502017341, -2.912385262565642
1644,Old Hall St Express,1,L3 9RQ,53.409244512329494, -2.9949797135452805
1645,Liverpool Woolton Superstore,2,L25 7SF,53.37373472887445, -2.8731554746627808
1646,Formby Superstore,2,L37 8DP,53.55349344660608, -3.042842745780945
1647,Liverpool Cargo Express,1,L1 8DL,53.39906467516558, -2.986957254700464
1648,Deysbrook Barracks Superstore,2,L12 4YL,53.43478965679178, -2.8887162711639576
1649,Liverpool Great Crosshall Express,1,L3 2BR,53.41088376616218, -2.986812796295226
1650,Fazakerley Longmoor Ln Express,1,L9 0EF,53.46445183868688, -2.9565400147151877
1651,Liverpool Allerton Rd Superstore,2,L18 6HF,53.381339274796325, -2.9092010544270397
1652,Liverpool One Superstore,2,L1 4AF,53.403238, -2.98323
1653,Myrtle St Liverpool Express,1,L7 7EL,53.40058499588948, -2.9648525509262527
1654,Clocktower Liverpool Express,1,L15 8HQ,53.39831500000001, -2.917985603670104
1655,Princess Dr Express,1,L14 8XQ,53.428517312858844, -2.872921453355788
1656,Liverpool Mount Pleasant Express,1,L3 5RY,53.404473037517455, -2.976543580373965
1657,Liverpool Strand St Express,1,L2 0PP,53.404108511379455, -2.991627993808106
1658,Liverpool Wavertree Express,1,L15 5AH,53.38950883966549, -2.9263163005942943
1659,Beckton Extra Gallions Reach Extra,3,E6 7ER,51.517527198423196, 0.07555112072079151
1660,Clerkenwell Express,1,EC1V 4JD,51.52401824417222, -0.10251954968548249
1661,Lea Valley Extra,3,N18 3HF,51.61001362780849, -0.0482457984941731
1662,East Ham Pilgrims Way Express,1,E6 1HT,51.53492104927971, 0.052638351917266846
1663,Catford Rushey Rd Express,1,SE6 4AS,51.45034589882409, -0.016612998949565583
1664,City Rd Express,1,EC1Y 1AG,51.52281811449178, -0.08699208498001099
1665,Turnpike Lane Express,1,N22 6BS,51.590647655575054, -0.1040428876876831
1666,Charing Cross Express,1,SW1A 2DR,51.50720992928447, -0.12715011835098267
1667,Dulwich Express,1,SE21 8SZ,51.436206509188274, -0.09080217041628202
1668,Osidge Hampden Square Express,1,N14 5JP,51.632496451446066, -0.14222245950718637
1669,Bow Merchants Quarter Express,1,E3 4LU,51.52628286667284, -0.028499819500211743
1670,South Norwood Hill Express,1,SE25 6AA,51.39971771247675, -0.07536068558692932
1671,Woolwich Express,1,SE18 6GD,51.49252869860884, 0.07098786056141115
1672,Eltham Coronet Express,1,SE9 6BZ,51.459399612826275, 0.049421632523536374
1673,Hendon Express,1,NW4 2EL,51.5872451, -0.2200176
1674,Smithfield Express,1,EC1A 9LR,51.51813842776009, -0.10293438115695608
1675,Goodge Street Express,1,W1T 2QB,51.520011775789726, -0.1345118588440486
1676,East Rd Shoreditch Express,1,N1 6AA,51.52997053442034, -0.08636981248855591
1677,Willesden Ln Kilburn Express,1,NW6 7TA,51.54091057236271, -0.20282329578876768
1678,New Cavendish Express,1,W1W 6BE,51.520580263235175, -0.140974223613739
1679,Ealing Northfields Ave Express,1,W13 9QR,51.5035702072328, -0.31727826312979657
1680,Stroud Green Superstore,2,N4 3PX,51.5689320054704, -0.11212970750568729
1681,Southwark Superstore,2,SE1 5HG,51.488796511837634, -0.07600573130014254
1682,Brixton Tulse Hill Esso Express,1,SW2 2QB,51.447854806706744, -0.11258347850412065
1683,Marylebone Melcombe St Express,1,NW1 6AE,51.52285212552851, -0.15875326791320088
1684,Marylebone Baker St Express,1,W1U 6FY,51.52107260385443, -0.1566597819328308
1685,Wandsworth High St Express,1,SW18 4HY,51.4570362199756, -0.19473642110824585
1686,Hammersmith North End Rd Express,1,W14 9PP,51.48885726658742, -0.20581446124083413
1687,Bow Violet Rd Express,1,E3 3QG,51.518916279444745, -0.016897916793823242
1688,Notting Hill Gate Express,1,W11 3QE,51.5089561407416, -0.1985156536102295
1689,Maida Vale Esso Express,1,W9 1UP,51.52838365282935, -0.18193155527114868
1690,Shoreditch Commercial St Express,1,E1 6NF,51.52062878633967, -0.07447556422448542
1691,Wood St Express,1,E17 3HT,51.591206787937494, -0.004921430620470346
1692,Broadgate Old Broad St Express,1,EC2N 1AR,51.51506234632596, -0.0852862000465393
1693,Stratford Express,1,E15 4EH,51.54320230825019, 0.011906376863675128
1694,Wimbledon Hill Express,1,SW19 7QU,51.42395195617713, -0.2155691385269165
1695,Pentonville Rd Express,1,N1 9TT,51.531661645453575, -0.1126272976398468
1696,Tottenham Court Rd Express,1,W1T 5AS,51.523876340489885, -0.13768047094345093
1697,Denmark Hil Express,1,SE5 5EJ,51.4669227, -0.0904478
1698,Strand Express,1,WC2R 0AP,51.510958, -0.119399
1699,Tooley Street Express,1,SE1 2RS,51.50431000198996, -0.08161157369613647
1700,Sisters Rd Express,1,N7 7NS,51.56021916444702, -0.11444985866546631
1701,Bounds Green Rd Express,1,N11 2PP,51.6054393439732, -0.12270427976227438
1702,London Borough High Street Express,1,SE1 1NP,51.503466182731486, -0.09115720982163733
1703,Clapham Superstore,2,SW4 9DF,51.453309931414836, -0.14664709568023682
1704,Herne Hill Express,1,SE24 9QH,51.45368265752951, -0.10132580995559692
1705,Tooting Broadway Express,1,SW17 9PE,51.42516115698163, -0.16378909349441528
1706,Beaumont Road Express,1,SW19 6RY,51.44806089999999, -0.2154016
1707,Brixton Superstore,2,SW2 5RS,51.459819665175736, -0.11962652206420898
1708,North Kensington Express,1,W10 6QH,51.51973572095118, -0.22580943536013365
1709,Hammersmith Express,1,W6 9YD,51.492503584131256, -0.22454271653685964
1710,Tooting Upper Tooting Rd Express,1,SW17 7EN,51.43279276702936, -0.16400769352912903
1711,Barbican Express,1,EC1A 4JQ,51.52059051064439, -0.09774837888489873
1712,Clapham Oval Express,1,SW9 0HR,51.475996341008006, -0.11810547486879264
1713,Golders Green Express,1,NW11 8HB,51.574306198668005, -0.2012480535088712
1714,Edmonton Express,1,N18 2XF,51.61294508073669, -0.0649718847580516
1715,Queensway Express,1,W2 6LS,51.514695129100055, -0.1877465844154358
1716,Putney Express,1,SW15 1SU,51.461948706515464, -0.21632015705108643
1717,Sydenham Express,1,SE26 4QJ,51.431371095327485, -0.059730502941883756
1718,Cheapside Express,1,EC2V 6BJ,51.51543267085738, -0.0968632451710949
1719,Hendon Vivian Ave Express,1,NW4 3YA,51.58278410789127, -0.2284678816795349
1720,Southgate Rd Express,1,N1 3JE,51.53821275186232, -0.08587092161178589
1721,West Ealing Express,1,W13 8SB,51.51121977223103, -0.31828969717025757
1722,St. Botolphs Express,1,EC3A 7DH,51.51461858531818, -0.0768604620228519
1723,Greenwich Express,1,SE10 9TZ,51.484650074320555, 0.003346055746078491
1724,Brixton Hill Express,1,SW2 1SD,51.45223210497696, -0.12173529424108764
1725,Lower Clapton Rd Express,1,E5 0QJ,51.55525818303006, -0.05442385727747023
1726,Barnes Church Road Express,1,SW13 9HS,51.475519, -0.23953767
1727,Canary Wharf Express,1,E14 4QT,51.5052156, -0.0215938
1728,Covent Garden Endell Street Express,1,WC2H 9HJ,51.51411909999999, -0.1240623
1729,Great Suffolk St Express,1,SE1 0NZ,51.50498841522396, -0.10119676498099084
1730,Queens Rd Peckham Express,1,SE15 2ND,51.47358672022972, -0.057053219543785616
1731,Southgate Bramley Rd Esso Express,1,N14 4XA,51.64807116588768, -0.13014466144153802
1732,South Norwood Express,1,SE25 4PT,51.39394931630359, -0.06735532118205656
1733,Borough New Kent Rd Express,1,SE1 4AG,51.49439175742038, -0.09265691041946411
1734,Bishopsgate Express,1,EC2M 4LN,51.51722160385345, -0.08031125396723837
1735,Barnes Esso Express,1,SW13 9EW,51.48478703680248, -0.2344357967376709
1736,Vauxhall Express,1,SW8 2JW,51.48501097602818, -0.1260490790809854
1737,Blackfriar Express,1,EC4V 6HX,51.51266202743872, -0.10443449020385742
1738,Catford Superstore,2,SE6 4JU,51.4460729150281, -0.02246137932138481
1739,Stratford High St Express,1,E15 2NE,51.53531312973947, -0.006295144557952881
1740,Colliers Wood Esso Express,1,SW19 2BN,51.41878611032183, -0.17822525930341726
1741,168 Fulham Pal Rd Exp,1,W6 9PA,51.48528155791211, -0.2204521076509991
1742,Penge Croydon Rd Express,1,SE20 7TY,51.405583923588374, -0.06509155138300082
1743,Regent Street Express,1,SW1Y 4LR,51.508911067291145, -0.1346173882484436
1744,West Hampstead Express,1,NW6 1SG,51.549499164770566, -0.19118919968605042
1745,Ladbroke Grove Express,1,W10 6HH,51.518372795526574, -0.21086158045673598
1746,Shoreditch Express,1,E1 6HP,51.52451890077968, -0.07759161674130155
1747,Victoria Express,1,SW1V 1RX,51.49229868794571, -0.13924654301523454
1748,Plumstead Lakedale Rd Express,1,SE18 1PP,51.48681482486485, 0.09071096016668889
1749,Hammersmith Superstore,2,W6 7NL,51.49768639017431, -0.22397518157958984
1750,Hackney Superstore,2,E9 6QU,51.54302725144255, -0.04766017198562622
1751,Acton Express,1,W3 6BX,51.522806520712656, -0.26052935981624614
1752,Bermondsey Park Express,1,SE16 3RP,51.49211071321807, -0.06557867692208674
1753,East Ham High St Express,1,E6 3PA,51.52594577769167, 0.057038508193727466
1754,Earlsfield Garratt Ln Express,1,SW18 4ED,51.44822350369862, -0.18973946571350098
1755,Southampton Way Express,1,SE5 7EJ,51.47788495201058, -0.0814211368560791
1756,Wimbledon Esso Express,1,SW19 1EQ,51.416939216791256, -0.19210613312434788
1757,Camden Esso Express,1,NW1 9HG,51.54534590353491, -0.1333165168762207
1758,Kentish Town Express,1,NW5 2JU,51.54701868960964, -0.14185493848886788
1759,New Southgate Friern Express,1,N11 3LX,51.61314836115906, -0.15887796878814697
1760,Victoria Monck St Express,1,SW1P 2BW,51.496461981542794, -0.1305696798096978
1761,Wimbledon Morden Rd Express,1,SW19 3BH,51.41549551677808, -0.19266217208558256
1762,Deptford High St Express,1,SE8 4AF,51.47558637580409, -0.02560571597314265
1763,South Lambeth Express,1,SW8 2JU,51.475320748280936, -0.13199017204897245
1764,High St Penge Express,1,SE20 7QB,51.411140552488696, -0.0482469090138693
1765,Greenwich Peninsula Express,1,SE10 0ES,51.500698731576904, 0.006116770045991871
1766,Kings Cross Express,1,N1 9DX,51.53197462150641, -0.12114600108361628
1767,Holborn Viaduct Express,1,EC1A 2AT,51.516711449003814, -0.1040804386138916
1768,Fulham Sherbrooke Rd Express,1,SW6 7HX,51.48090841988989, -0.20677967929032093
1769,Kensal Rise Express,1,NW10 5RP,51.533664700632265, -0.21918073296546936
1770,Maida Vale Clifton Rd Express,1,W9 1SY,51.52533488283503, -0.17940357327461243
1771,Cricklewood Broadway Express,1,NW2 3DR,51.558434896712676, -0.21696656942367554
1772,Lewisham Way Express,1,SE4 1UY,51.47035193522477, -0.028498470783233643
1773,Lambeth Kennington Rd Express,1,SE11 6HR,51.489921340167314, -0.11146372023767981
1774,Tooting Balham High Rd Esso Express,1,SW17 7BQ,51.4387779269906, -0.15591010451316833
1775,Southfields Replingham Rd Express,1,SW18 5LS,51.444679511092325, -0.20504377324868983
1776,Covent Garden Express,1,WC2E 9EQ,51.51111627530982, -0.12517333030700684
1777,Dumont Express,1,SE1 7TJ,51.4910468, -0.1217566
1778,Park Lane Tottenham Exp,1,N17 0HY,51.6021735675958, -0.054738899282273934
1779,Portobello Road Express,1,W11 1LJ,51.51714474583367, -0.20573951303958893
1780,Southwark Walworth Rd Express,1,SE17 1JE,51.48880085699488, -0.09643480181694031
1781,Commercial Rd Express,1,E1 2BT,51.51444057905845, -0.0589241087436676
1782,Dartmouth Park Express,1,N6 6QX,51.56210340857728, -0.1494044065475464
1783,Battersea Express,1,SW11 2PJ,51.46934276065293, -0.17106324434280396
1784,Heath St Express,1,NW3 6TR,51.555971052963486, -0.17886512362110807
1785,Hackney Dalston Ln Express,1,E8 1LA,51.54983915902292, -0.05563682180500962
1786,South Tottenham Superstore,2,N15 4AJ,51.585018360195015, -0.07151708776291343
1787,Fleet St Express,1,WC2R 1DA,51.51347678128815, -0.11216126382350922
1788,Mount Rd Chingford Express,1,E4 8LJ,51.61595006466128, -0.017565842987856684
1789,Chiswell St Getgo Express,1,EC1Y 4TY,51.52092907459644, -0.08965283632278442
1790,Brixton Coldharbour Ln Express,1,SW9 8SE,51.46505310352488, -0.10331793993419547
1791,Chiswick Express,1,W4 1PD,51.49270924156458, -0.25848410566140956
1792,248 Fulham Rd Express,1,SW10 9NA,51.484949949688136, -0.18323870924405128
1793,Islington Express,1,N1 8DU,51.535943707162026, -0.10232015529254568
1794,Crouch End Express,1,N8 8DU,51.57920060523212, -0.12401595711708069
1795,Twickenham King Street Express,1,TW1 3SN,51.4463624, -0.3285856
1796,Lisson Grove Express,1,NW1 6TU,51.52256995420162, -0.16507253050804138
1797,Poplar High St Express,1,E14 0BB,51.50862727046775, -0.00970691442489624
1798,Peckham Rye Ln Express,1,SE15 4UR,51.46642956281012, -0.06567120552062988
1799,Dominion London Express,1,W1T 7RQ,51.51692051092535, -0.13035484486830118
1800,Seven Sisters Rd Express,1,N4 2HY,51.56430860361359, -0.10501744774273902
1801,Bethnal Green Express,1,E2 6AH,51.526475545417455, -0.06583305624417335
